SHANGHAI SHENZHEN CSI 300 - MARKET VALUE,SHANGHAI SHENZHEN CSI 300 - PRICE HIGH,SHANGHAI SHENZHEN CSI 300 - PRICE LOW,SHANGHAI SHENZHEN CSI 300 - OPENING PRICE,SHANGHAI SHENZHEN CSI 300 - PRICE INDEX,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VALUE,SHANGHAI SHENZHEN CSI 300 - TURNOVER BY VOLUME
CHSS300(MV),CHSS300(PH),CHSS300(PL),CHSS300(PO),CHSS300(PI),CHSS300(VA),CHSS300(VO)
16672550,3401.71,3324.05,3350.73,3391.72,116440300,79907680
16679980,3404.52,3377.44,3394.63,3403.71,90787570,60306130
16705100,3412.94,3365.88,3407.02,3394.57,88700220,61051680
16500760,3388.29,3348.78,3388.29,3356.33,67235580,47140370
15667780,3313.5,3175.44,3313.5,3176.42,118856000,88416290
15615480,3196.65,3130.96,3176.41,3173.37,88005950,64137860
15878580,3237.54,3164.76,3178.88,3236.68,93373380,66928320
15673290,3231.98,3177.73,3222.68,3201.54,98970380,71081680
15602560,3224.74,3172.58,3198.78,3190,92115660,61252670
15523770,3207.71,3168.37,3195.46,3172,74959120,50894190
15207680,3163.1,3060.85,3163.1,3108.41,88058350,65296560
15184150,3122.11,3062.08,3080.32,3097.35,65484910,45995390
15063140,3130.7,3059.8,3114.94,3060.06,69250860,48260960
15156740,3068.13,3014.07,3060.12,3067.36,73190880,54477870
15156740,,,,3067.36,,
14944170,3056.08,2994.92,3005.49,3019.45,54558590,41248610
14985370,3036.86,2943.36,2981.78,3036.39,80835330,59670430
14326100,3014.91,2895.39,3014.91,2896.86,81502260,58770400
14031450,2892.53,2817.15,2835.88,2836.79,79147490,61119390
14143480,2872.31,2798.52,2842.37,2858.23,64909180,50209170
13903000,2922.13,2790.7,2916.33,2800.82,73894660,58363490
14025140,2832.15,2756.42,2781.71,2818.16,64693980,53002260
14319220,2886.97,2811.66,2818.58,2886.91,67486530,55145780
14216190,2888.09,2849.24,2865.58,2868.02,55175280,42498700
13511740,2828.88,2712.44,2828.88,2714.71,62395500,52166830
13735440,2781.84,2686.97,2711.41,2771.35,62746240,54509660
13695990,2803.69,2723.3,2748.95,2762.17,54656400,45576210
13561150,2793.88,2721.07,2739.22,2726.02,52677900,42174800
13719410,2769.09,2647.6,2656.42,2768.79,63501810,54475380
14172030,2886.37,2787.75,2787.75,2873.47,89961870,74502340
13870300,2855.33,2798.02,2851.26,2813.94,67954980,55168320
13873740,2839.03,2797.63,2814.44,2813.94,48495600,39858560
14027820,2866.86,2771.59,2808.05,2859.98,65266770,53445200
14007220,2893.69,2835.07,2885.86,2850.3,64342500,51534980
13693840,2857.42,2772.79,2835.33,2773.26,56695790,46216850
13589750,2782.29,2710.59,2755.28,2744.16,53230910,44851420
13597560,2757.91,2700.07,2729.33,2757.53,46364220,39587010
13497620,2787.51,2735.7,2769.1,2736.08,47143250,39587250
13491910,2748.48,2713.09,2721.36,2744.39,39858350,32746290
13237780,2716.4,2673.34,2692.83,2695.71,47062690,39541980
13227510,2720.59,2672.06,2694.11,2699.34,42677100,35140180
13607030,2787.82,2687.33,2711.64,2782.13,70710080,60209520
13467340,2776.26,2746.11,2755.94,2750.02,50312240,42906320
13525850,2782.09,2755.95,2766.2,2758.87,48871470,40558580
13525850,,,,2758.87,,
13525850,,,,2758.87,,
13525850,,,,2758.87,,
13482780,2784.92,2742.64,2778.53,2742.73,40293230,32612350
13282530,2755.84,2686.61,2739.03,2696.17,50256340,41808340
13677110,2784.47,2686.32,2698.98,2780.66,62809180,55261470
13677430,2795.32,2766.44,2772.89,2783.72,45207200,39096050
13588220,2788.22,2734.05,2768.69,2758.49,41600240,35600340
13567800,2783.51,2739.81,2753.71,2757.5,33772850,29220670
13499640,2759.44,2715.65,2744.12,2736.29,34649170,30671780
13420780,2751.45,2710.09,2734.51,2716.78,31198270,27710030
12870340,2724.23,2591.69,2717.46,2592.02,50635970,48758540
12729460,2575.82,2546.84,2572.91,2563.07,35809890,35698780
12994790,2574.1,2524.57,2557.92,2526.07,32478450,32857630
13061440,2542.12,2462.2,2523.03,2534.1,43367310,44914100
12963590,2529.42,2476.49,2507.35,2512.65,30922290,32178560
13200990,2563.41,2502.93,2504.87,2562.9,38976830,39714750
13259570,2580.61,2548.56,2561.11,2580.48,37059890,35720900
13235460,2602.23,2564.64,2591.51,2575.92,35348750,34056960
13545740,2662.16,2557.26,2578.55,2647.1,61470060,58493040
13649910,2689.81,2636.65,2647.42,2676.22,63462260,58462480
13431640,2649.66,2618.34,2649.66,2634.59,45125100,43228500
13526360,2684.62,2640.54,2640.92,2653.61,49497100,46688850
13291310,2680.44,2607.79,2650.33,2608.52,41444700,40440450
13292460,2621.33,2573.79,2597,2616.13,35422320,35063300
13588160,2691.94,2585.01,2592.09,2682.47,59826110,53868060
13867260,2746.24,2685.46,2685.46,2741.5,80958210,73128340
13893930,2766.2,2733.72,2744.7,2747.33,73734670,70757090
14037920,2783.14,2734.07,2738.03,2781.29,63576590,61064800
14103730,2806.98,2769.44,2787.52,2793.08,70423330,64518560
14181200,2811.95,2775.78,2798.76,2811.05,59848900,53580020
14097510,2812.21,2785.37,2803.75,2795.72,55963980,49799870
14423490,2866.4,2784.15,2796.48,2863.72,84516830,79985950
15318580,2888.6,2852,2866.77,2877.98,92278220,95965410
15248510,2876.14,2844.68,2871.48,2868.85,65224480,62575580
15460820,2922.61,2867.45,2868.28,2917.27,73569070,71743300
15187630,2929.61,2865.76,2925.25,2865.97,86870560,81748350
15230930,2876.59,2818.25,2858.35,2876.43,75670140,71318030
15086210,2877.31,2833.67,2874.66,2850.83,73038450,67157570
15300010,2898.53,2821.03,2848.15,2897.66,82145140,74914880
15367150,2922.62,2888.04,2894.1,2918.24,83431970,74726380
14942850,2925.3,2832.08,2920.4,2832.64,84283700,78435020
15007240,2864.36,2823.15,2823.15,2850.21,58786290,54979120
14824460,2860.37,2810.1,2822.79,2816.39,65825600,59893220
14997430,2856.04,2799.22,2818.41,2855.55,62923740,58507710
15331000,2927.69,2843.02,2851.22,2922.08,91427500,81068030
15391500,2949.73,2917.83,2927.26,2942.29,86700530,76452910
15363650,2962.75,2924.67,2945.98,2937.36,80832370,70747600
15504890,2975.19,2928.01,2940.77,2955.39,91734580,76924860
15236400,2951.96,2892.64,2943.33,2898.33,82298160,71663300
15200060,2920.54,2886.66,2895.71,2896.19,57772770,48915500
15253030,2933.12,2866.8,2892.13,2911.83,65036590,61093790
14939850,2904.66,2842.25,2893.99,2843.02,67048220,63610610
14974260,2868.88,2836.13,2853.1,2850.09,51862910,48670430
15010950,2861.07,2833.42,2847.45,2858.57,46699330,40789570
15245330,2921.08,2872.92,2874.25,2915.01,77341620,65749870
15147900,2910.06,2889.81,2905.15,2903.19,79976340,65766100
15070920,2931.76,2859.17,2907.66,2884.04,87931870,76975570
15233440,2931.55,2903.03,2917.73,2921.39,88923140,70700850
15203130,2929.55,2891.88,2926.94,2920.2,87724820,72641020
15482560,2980.42,2935.89,2935.89,2975.09,110466100,93855680
15493480,2991.43,2959.9,2979.3,2983.11,85488190,73519360
15466020,2982.72,2953.84,2970,2980.97,92660860,72872000
15226540,2986.87,2922.2,2986.87,2926.46,103248300,81395550
15243250,2940.79,2890.03,2928,2932.55,83743150,65086700
15377090,2977.08,2925.42,2933.59,2962.32,87536180,67279890
15361790,2984.47,2954.51,2971.55,2965.01,87204420,70105890
15142130,2965.54,2905.63,2965.54,2913.19,86445950,71619630
14865880,2917.85,2834.03,2908.32,2857.79,84198370,74074270
14857060,2877.08,2847.68,2864.72,2861.37,62466320,51938860
14810320,2872.22,2829.76,2865.04,2849.83,57582980,50283100
14845840,2869.38,2844.13,2859.43,2857.48,44742020,35751870
14845840,,,,2857.48,,
14845840,,,,2857.48,,
14845840,,,,2857.48,,
15033270,2905.53,2864.21,2869.93,2905.03,62611520,49071810
14924160,2900.54,2875.66,2900.54,2880.91,80859740,58660820
14946800,2908.73,2866.85,2877.27,2874.81,74516020,56782220
15218710,2935.59,2857.42,2859.06,2935.57,80709710,63000240
15218710,,,,2935.57,,
15218710,,,,2935.57,,
15218710,,,,2935.57,,
15218710,,,,2935.57,,
15218710,,,,2935.57,,
15742010,3055.84,2963.24,2965.65,3044.23,134986600,99994720
16197090,3154.2,3069.19,3069.19,3132.89,212607100,158734900
16437260,3173.85,3106.22,3121.64,3172.73,178245200,127361700
16569490,3221.65,3165.58,3176.89,3217.58,195444700,144607800
16737770,3286.02,3215.03,3245.13,3224.14,227654400,179611800
17330820,3327.68,3199.12,3204.72,3327.68,245619300,193414100
17283950,3390.01,3288.78,3345.8,3306.16,267884400,217882000
17553220,3375.87,3280,3300.52,3375.67,165488900,130441800
17578380,3439.22,3301.01,3304.22,3396.88,235372000,166528400
17452050,3418.09,3344.96,3404.72,3374.68,175383700,123883200
17422240,3408.49,3346.11,3365.6,3378.65,163153600,116361900
17901180,3481.35,3366.43,3386.85,3481.08,208809400,145433100
17812260,3499.82,3436.46,3491.47,3466.08,205216400,142637000
17523010,3490.22,3398.09,3451.43,3403.87,177072500,123761600
17489790,3420.88,3371.44,3390.43,3397.69,141135900,98349460
17376240,3404.6,3351.6,3400.26,3379.98,145528400,100459000
17827490,3472.99,3390.41,3390.41,3472.99,186725800,126269100
17782960,3522.17,3449.72,3484.23,3463.13,233976200,154911400
17660670,3474.71,3419.08,3462.74,3420.34,178803300,126359300
17977650,3480.93,3419.64,3426.46,3480.5,164721400,116799500
18205540,3554.47,3498.28,3538.99,3520.8,196618000,137688000
18334990,3549.3,3506.38,3534.19,3548.57,174067600,126470800
18164500,3547.44,3498.62,3547.44,3523.95,170174900,122454500
18034500,3508.27,3470.97,3507.19,3499.11,176529800,120078600
18312660,3557.99,3484.89,3490.74,3509.97,209121500,138976200
17358400,3497.06,3284.35,3484.61,3291.83,224200800,160733800
17474910,3319.98,3241.76,3298.74,3314.89,144492900,102315700
16730420,3311.62,3155.47,3311.62,3169.54,154278100,108307100
16442530,3168.93,3087.51,3124.11,3103.91,118981200,83258080
16626140,3158.63,3097.39,3134.94,3147.96,94476110,65697280
16724870,3178.85,3076.21,3168.16,3178.85,114673000,83347650
16668860,3200.47,3137.75,3148.21,3171.94,114303000,83212770
16341420,3156.48,3061.62,3156.48,3107.18,105281500,77399580
16546300,3177.41,3088.99,3088.99,3177.04,107688400,75332080
16769470,3227.05,3172.28,3197.96,3223.48,116948300,83442080
16608360,3224.52,3170.36,3214.13,3194.85,96226350,64467820
16567540,3206.76,3159.46,3183.54,3190.05,88799070,58994880
16332680,3205.78,3060.44,3187.53,3136.98,120572300,85762350
16336730,3150.44,3111.64,3127.26,3136.02,69472580,48882660
16466470,3194.23,3154.32,3185.76,3155.06,89764270,61023900
16480330,3171.38,3134.42,3161.93,3158.16,71387330,50475340
16604380,3185.33,3140.55,3168.88,3165.57,80043200,56362620
16723050,3214.69,3112.22,3152.73,3200.34,85548290,58483650
16551830,3215.28,3166.77,3194.89,3171.88,87056100,59515650
16343410,3175.05,3122.2,3156,3123.37,83159020,66152960
16516820,3172.16,3101.08,3107.38,3161.98,78069100,57108100
17017900,3261.34,3173.56,3176.33,3261.06,132088400,95713730
17018400,3279.36,3254.18,3270.2,3269.47,114928700,84104240
16919250,3282.77,3242.52,3270.78,3247.64,104793200,72269780
16844300,3258.39,3224.12,3246.01,3230.66,79262370,56799620
16806690,3232.84,3212.58,3229.3,3225.66,65697250,44919140
16560360,3249.76,3118,3239.02,3178.66,107522000,74759680
16887890,3251.55,3168.89,3184.7,3249.51,112461700,79852420
16731710,3263.45,3201.67,3253.82,3215.45,98309020,69936260
16623340,3237.64,3183.15,3210.67,3188.61,84430460,61315840
16515640,3187.72,3139.45,3170.64,3162.95,72989140,55137760
16236190,3219.65,3092.26,3176.11,3099.71,99855470,70017100
15968040,3095.36,3041.33,3084.82,3044.93,74843950,56325740
16056660,3062.56,3025.22,3049.93,3061.83,60134770,45192770
16108090,3079.91,3027.9,3063.05,3064.1,70284270,54281420
16398000,3129.45,3067.11,3069.05,3128.26,90545890,62566060
16398000,,,,3128.26,,
17280140,3194.36,3143.6,3155.56,3189.68,129159600,85410430
17168160,3193.78,3158.87,3170.18,3175.66,116943200,79268800
17074500,3198.05,3152.57,3177.83,3159.64,91568430,59681090
17164820,3209.9,3141.13,3156.36,3166.62,113651200,84093230
16885550,3182.78,3102.43,3162.08,3108.19,87992880,65494400
16991980,3131.29,3084.51,3096.25,3124.92,74832450,56985900
17078560,3153.43,3099.41,3135.18,3142.34,71551410,58498510
17129090,3157.04,3127.16,3153.98,3141.28,66925780,51936980
16920530,3129.67,3083.51,3129.67,3091.86,71012100,53351420
16399860,3078.88,2968.61,3067.43,2974.35,85454110,66807550
16404230,2984.47,2947.6,2965.42,2977.65,54652420,42964560
16706310,3045.6,2967.24,2978.46,3044.85,72772220,56571940
16211140,3037.86,2944.5,3037.86,2944.71,76440110,61046640
16444250,3030.26,2935.14,2935.23,2983.46,85157780,73102960
16336700,2999.2,2943.92,2986.09,2954.23,75805230,65472540
16254400,2960.59,2919.16,2949.65,2938.65,57572820,48982690
16433150,2982.32,2939.36,2939.77,2978.43,51746030,43374980
16684470,3037.16,2935.27,2953.59,3026.47,96976020,82585900
16693450,3047.27,3011.38,3020.12,3036.73,78241900,63013580
16903260,3076.55,3032.45,3035.42,3076.51,83070300,67105900
16940210,3087.22,3062.83,3083.49,3077.28,65832690,49862530
16940210,,,,3077.28,,
16940210,,,,3077.28,,
16940210,,,,3077.28,,
16940210,,,,3077.28,,
16940210,,,,3077.28,,
16741290,3087.55,3031.75,3055.4,3040.95,78148350,60394140
17011700,3105.32,3024.35,3034.08,3104.16,86967260,66603650
17065070,3133.5,3092.58,3100.27,3120.96,99001490,75975550
17560750,3227.43,3123.25,3123.25,3219.14,155829400,121302300
17552180,3259.64,3215.62,3223.22,3217.67,147747200,109554400
17688700,3248.85,3195.47,3211.13,3248.53,125549600,91334270
17671020,3265.26,3218.91,3255.63,3245.91,127559700,88964690
17530540,3242.37,3203.12,3240.05,3211.88,104743400,75378670
17720270,3258.28,3189.85,3192.15,3257.91,108055900,79399780
17248990,3269.05,3161.83,3267.61,3163.58,147588600,107863700
17250690,3182.18,3145.99,3152.44,3174.74,97251410,71324850
17340990,3195.69,3157.97,3170.24,3190.93,94908270,66486880
17348240,3213.79,3159.85,3190.87,3197.62,88275890,61619260
17504480,3241.6,3178.83,3200.68,3239.56,109250000,76630660
17577820,3273.51,3235.75,3241.71,3254.89,124040800,88566940
17530690,3257.42,3202.83,3237.12,3243.3,113592000,80910640
17483180,3271.64,3221.04,3248.16,3221.72,131217800,101220000
17733170,3273.66,3217.48,3223.51,3270.67,107401800,80013900
18092380,3337.47,3287.4,3287.4,3334.51,170406800,118187200
18099780,3342.71,3311.72,3335.71,3337.46,126306300,84878640
18096300,3355.49,3322.7,3344.1,3338.86,113534100,78026350
17803650,3330.44,3279.33,3330.44,3280.26,117952600,78212640
17636750,3290.7,3240.18,3263.08,3247.38,100306100,67208320
17654450,3263.91,3230.11,3238.9,3262.92,94134690,63689780
17376850,3250.59,3147.96,3250.59,3203.96,129603300,96033970
17578450,3250.88,3202.93,3204.92,3248.19,111826100,78859520
17385920,3240.38,3185.08,3216.29,3197.1,117295700,85687100
17447410,3239.96,3205.14,3228.91,3215.68,86845200,61340160
17468670,3236.28,3194.14,3220.68,3207.11,84105730,59105020
17590260,3227.8,3175.93,3217.8,3222.96,80009790,57248670
17765490,3267,3216.65,3222.32,3264.93,98540420,72077580
17737100,3273.37,3250.02,3269.57,3251.36,88058900,61304240
17921810,3304.26,3254.68,3256.18,3294.48,122021400,86895970
17939010,3328.07,3286.86,3307.4,3290.57,139030100,97684290
17786580,3309.2,3256.34,3288.56,3257.98,132908100,105280200
17791440,3274.98,3233.11,3256.72,3256.08,103271900,78336340
17644210,3264.96,3210.17,3257.16,3223.29,86565360,64503870
17866690,3272.77,3220.91,3227.56,3272.73,86711540,63094720
17866690,,,,3272.73,,
17866690,,,,3272.73,,
18076850,3315.3,3268.76,3269.19,3311.07,143030100,105823700
18123620,3330.8,3302.82,3313.47,3324.42,112678600,84681760
18252290,3353.89,3314.09,3321.54,3353.36,107329300,73929200
18210060,3380.53,3331.17,3363.37,3333.43,141974400,104420500
18179200,3350.16,3307.48,3324.75,3326.77,122863600,101938500
18369660,3372.03,3296.51,3311.32,3372.03,108305200,87036340
18301180,3378.7,3347.49,3374.32,3353.56,107491200,88972240
18337700,3378.11,3323.56,3345.13,3358.94,98934560,78514860
18360450,3372.9,3335.6,3346.15,3359.44,107178200,86582620
17995280,3334.91,3290.74,3334.91,3295.81,104369000,85106930
18010580,3311.72,3281.83,3300.42,3295.76,93667140,72343310
18119250,3330.24,3301.94,3312.27,3317.37,96739120,73240420
18013170,3325.46,3291.64,3317.08,3299.94,83528320,67171440
17756300,3292.48,3247.69,3292.48,3249.57,98455870,74421820
17651570,3257.8,3216.21,3242.53,3230.96,76696850,59096420
17586020,3256.41,3189.04,3242.62,3209.5,75111230,62443550
17436720,3237.19,3160.41,3224.41,3161.78,79155820,65050220
17564460,3193.6,3147.14,3161.16,3192.72,63455810,53683060
17564460,,,,3192.72,,
17640980,3212.05,3164.93,3192.84,3211.13,64348980,54998900
17214020,3193.45,3120.96,3192.84,3129.03,83567650,66716340
17241940,3136.9,3105.85,3115,3126.12,63009360,52567740
17164610,3141.68,3083.91,3093.81,3121.4,69747360,55352180
17193460,3149.94,3118.14,3126.26,3129.76,57287410,46027390
17300530,3153.3,3121.75,3135.15,3153.22,54931220,40932990
17249410,3164.65,3127.49,3153.65,3145.08,59507710,47688530
17017630,3142.4,3101.14,3123.16,3101.6,61703070,48799490
17174960,3128.44,3080.19,3105.3,3128.09,57757200,46895940
17026940,3137.6,3098.78,3120.44,3100.46,54238720,45194300
17090610,3136.23,3076.95,3097.07,3116.03,65417940,51203730
17207820,3145.7,3106.55,3109.29,3139.38,49757170,39641760
17133170,3154.93,3118.62,3148.35,3120.64,52249660,43110770
17136080,3133.43,3113.27,3120.58,3121.6,48967020,38468000
16652790,3115.31,3021.45,3115.31,3022.98,66976420,55902460
16612260,3029.75,2999.88,3013.71,3026.22,52971680,41608940
16454150,3030.99,2988.09,3020.32,2990.34,48604380,39289700
16434440,3021.2,2977.6,3011.47,2978.38,48346480,37003740
16374970,2996.6,2962.07,2980.72,2963.31,52019980,42770900
16407650,2982.58,2942.36,2956.57,2954.51,42960260,34671150
16606360,3001.73,2946.15,2958.61,3001.56,50553380,39689390
16583460,3006.56,2985.71,2996.08,3004.17,49060060,38419310
16346640,2984.49,2923.02,2970.63,2955.7,61748340,52617860
16470060,2993.89,2951.2,2951.58,2986.35,49273740,39076160
16470060,,,,2986.35,,
16559500,3006.57,2974.36,2977.68,3004.26,49859120,36852320
16589700,3012.81,2965.92,3003.58,3008.65,51123180,42908750
16328920,3004.06,2951.89,3000.4,2951.89,55381280,47496620
16344200,2964.08,2925.87,2947.93,2961.93,50942990,42201870
16313000,2957.52,2921.75,2940.39,2950.35,46991280,38351660
16492590,3000.53,2943.53,2947.65,2993.56,66158900,55982800
16338350,2999.15,2963.11,2984.96,2963.12,54467700,44390850
16125080,2946.81,2915.4,2939.68,2917.58,47067180,41135470
16018080,2934.06,2891.01,2916.4,2892.16,51647150,41176530
15904150,2896.08,2862.41,2888.93,2874.9,45416690,37991970
16059120,2909.57,2877.05,2883.35,2909.07,50160670,42038910
16086590,2921.03,2894.18,2913.67,2908.58,43263820,37318800
16324510,2966.54,2888.68,2899.01,2957.63,55276880,45941100
16670350,3047.94,2944.05,2946.61,3027.47,104972900,85459230
16711540,3056.02,3019.24,3028.5,3036.49,79044140,65615760
16719480,3046.8,3014,3040.18,3041.73,70333380,55766240
16548780,3043.81,2999.95,3039.05,3000.17,61717620,53476850
16754910,3058.63,3003.23,3003.23,3044.09,73891660,62502540
17030900,3071.21,3034.07,3052.12,3049.74,72614640,56766640
17354780,3124.58,3064.93,3064.93,3121.98,102679800,80464020
17349170,3128.53,3105.09,3122.9,3122.5,81999820,67763330
17301260,3116.12,3084.83,3116.12,3113.71,76556990,61555790
17212860,3140.1,3101.1,3123.29,3101.68,92120540,71810350
17245600,3124.39,3093.37,3105.49,3109.18,65155540,51282590
17255100,3121,3086.26,3097.87,3113.21,62237250,47920660
16961840,3090.1,3054.8,3089.14,3056.9,71222640,57107980
17202830,3108.5,3060.42,3060.42,3106.25,68294820,54114350
17262210,3126.15,3092.47,3112.59,3115.74,79948500,60314930
17316530,3130.77,3097.34,3105.5,3128.89,79424850,61550320
17278080,3137.92,3113.67,3131.8,3122.6,78225020,60691300
17157820,3109.92,3088.38,3108.47,3095.13,68506060,53388700
17142590,3119.54,3071.85,3113.7,3091.57,56930990,44118320
16988610,3099.28,3058.25,3092.27,3059.14,57942620,44084690
17017780,3083.19,3059.6,3066.19,3067.98,49618940,37257250
16543310,3050.9,2958.88,3050.9,2968.29,77513630,67180990
16631530,2980.86,2957.61,2965.72,2977.77,49560670,43515460
16735310,3002.69,2951.52,2961.58,3000.05,58746210,48385600
16660370,2984.38,2956.71,2973.64,2981,60678590,48138980
16625880,2995.97,2948.08,2981.02,2972.08,54358220,46298240
16626220,2991.05,2958.83,2969.11,2977.72,41203120,33886940
16484230,2958.85,2919.01,2958.85,2956.38,48435280,38978350
16477240,2969.13,2927.1,2930.19,2954.87,49593970,38668350
16525020,2983.01,2951.84,2962.91,2960.31,41335650,32985710
16178880,2916.41,2868.16,2881.74,2897.42,60240020,49316850
15618070,2888.77,2747.97,2864.51,2793.9,83694780,71517760
15628520,2812.77,2697.06,2720.95,2798.19,79653260,69842670
15758970,2858.55,2820.12,2845.35,2824.12,68580530,58659310
15955480,2867.31,2777.76,2779.71,2866.92,69223940,58997680
16008710,2894.22,2868.87,2881.55,2875.36,63487630,57197390
16209350,2917.88,2870.19,2883.17,2917.88,61102220,59875470
